Tweet_id,sentiment,Text
1151128748520984576,neutral,#نيوم عادي لو اسافر لها احصل شاليهات وكذا بعني زي اي مدينه والا بس للملك
1148514182922477568,neutral,@JeddahAmanah ماهي شروط انشاء صالون نسائي في جدة
1151127297316904960,neutral,عاجل.. . #ملتقى_قادة_الإعلام_العربي خادم الحرمين يغادر إلى نيوم لقضاء بعض الوقت للراحة والاستجمام. . #خادم_الحرمين #نيوم
1151103485762580480,neutral,الملك سلمان يغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام
1157673863347654657,neutral,ابنتي لينا في البرنامج التدريبي الخاص ب kaust https://t.co/3YQQrJaVNe
1148531767105806336,neutral,اشعر بأن نيوم ستُغير (التاريخ والجغرافيا) #نيوم #محمد_بن_سلمان
1151129082303676419,neutral,#نيوم #افتتاح_المحلات_24_ساعة سجن (النفس) عن متعة الحياة أشد ألمآ من شبابيك (غوانتنامو) !
1151112014191824898,neutral,#نيوم تتوقعون احلى هي ولا عفيف ديرت المطران ❤️
1145547366684090368,neutral,سوا بث بنفس الوقت اللي تركت الجوال فيه
1151144519238324227,neutral,اسجل بحافز وأحدث مرتين اسبوعياً مع ضمان عدم الخصم والانذارت ب 40 ريال فقط لتواصل على الخاص 💕💕 #نيوم
1145718520891826177,neutral,@eMoroor السلام عليكم لدي رخصة دولية منتهية وابغى اطلع رخصة سعودية ايش الاجراءات هل يجب تجديد الرخصه الدولية قبل
1183214776018755584,neutral,@SaudiMCI هل يمكنني اضيف نشاطين فمحل واحد؟ مثلاص مكتب خدمات الكترونية وتعقيب او خدمات الكترونيه مع خدمات طالب ؟
1151118454864470018,neutral,#خادم_الحرمين ايغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام. • #السعودية #الملك_سلمان
1168655729856851968,neutral,من اكثر نادي انظلم في تاريخ الكورة السعودية ؟
1151142735711281154,neutral,أنا عاطله احدث حافز واحل المهام ب50 شهريا تعبت وانا اعلن ادعموني برتويت عشان تنتشر والله يفتحها علي وعليكم💕💕 #نيوم
1151139025152905219,neutral,#نيوم مدري ليش احس تبوك كلها ثلوج ومطر 🌧☔️
1151140623484768258,neutral,#نيوم خدمة استقبال من المطار وتوديع /وحجز الفنادق /وجولة داخلية ورحلات بحرية في جزيرة بوكيت تايلند 🇹🇭 لتواصل على الخاص 📥
1151143477679468544,neutral,إتقِ شر الفتاه إذا ............ ؟ #افتتاح_المحلات_24_ساعه #نيوم
1145693629710835712,neutral,ي اهل الطايف ماعندكم غير حديقه منتزه الردف؟؟🙂
1183126231589556227,neutral,@SaudiMCI السلام عليكم قدمت بلاغ على متجر مون الإلكتروني رقم 12839804 وانتظر الموظف إلى الان لم يتم التواصل
1145719406321909760,neutral,@EpassportGovSa السلام عليكم . لدي عامل تنتهي اقامته بتاريخ ١١/٢٢ و لم تصلني رسالة تفيد بانتهاء الاقامة .. ما السبب ؟
1151177890878369794,neutral,#مسابقة وسحب على مبلغ مالي 💰💰💰 -متابعة @ooh989 -رتويت للتغريدتين الاخيرة في حسابه 🔥🔥 -منشن شخص يفوز معك 💰 السحب يوم الخميس ✋🏻😇 #نيوم
1187782412148846594,neutral,@STC_KSA لقد شحنت بطاقه١٠٠وغلطت في رقم الجوال عن طريق الراجحي
1151175296407736320,neutral,#تسديد_قروض_البنكية 📶📮سداد قروض البنكية 📶📮واستخراج قروض جديدة 📶📮الاهلي 22 راتب 💰واقل الاسعار💰 ✅——————————✅ 🏦التواصل على الخاص 💬📩 #نيوم
1168588206125780994,neutral,سيبقى تاريخ 1 أيلول عند الصهاينة مثل 9 رمضان عند السعودية 😅😅 #النتنياهو_الكذاب #انضبو #هربو
1168656535867809792,neutral,من اكثر موهبة انظلمت في تاريخ الكورة السعودية ?
1146661614847954944,neutral,@eMoroor ضيعت رخصة السير  شنو اجراءات اصدار بدل فاقد ؟
1147906148810534912,neutral,حلاوة مكشوفة ✖️ بلونة عشان لون العباية ✔️✔️
1145944145233686528,neutral,@eMoroor بجدد رخصه قياده ولا أعرف وين اسوي الفحص الطبي حق تجديد رخصه قياده أرجو مساعده
1151127261912813569,neutral,#نيوم انتظر نيوم بفارغ الصبر .. ان شاء الله اني من زوارها كل عام
1151147028405194758,neutral,#نيوم عندكم شغل الله يسعدكم انا خريج قانون
1145671517575045124,neutral,@EpassportGovSa في الاقامة اسم العامله بالانجليزيه يختلف عن العربي والبنك يرفض فتح حساب!! مالطريقه للتعديل
1151145228658782210,neutral,#نيوم ماني تاجره بس اللي يبي يصير تاجر يحط له استثمار هناك ويدعي لي ..
1183148791169462272,neutral,تهقون هذي شكبر حظها يومنها تصور مع تايكوك وبمومنت!!!!!!!
1151103781414809606,neutral,    #خادم_الحرمين_الشريفين يغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام
1183091239350091776,neutral,#الموهلات_الزايده_ياصحه @aalaiban8 @tfrabiah @ayedh_saud طال الانتظار ابناكم في حاجة التحسين
1188452675249160194,neutral,أعوذ بالله من أن يسكن الكِبر في قلبي
1183125445497090049,neutral,نفسي انوم اصحى القى نفسي ضعيفة بدون رياضة ياخ
1151159676932952064,neutral,حفظ الله الملك سلمان وولي عهده والوطن والشعب السعودي.. #نيوم
1151162547174854656,neutral,#نيوم إذا تعلمت التجاهـل فقد اجتزت نصف مشاگل الحياة
1151157571081986049,neutral,عند إفطاري سأضم اسم كل روح لها مكانه في قلبي إلى اسمي بكل دعوة ادعوها لي #نيوم
1149050507220127747,neutral,السلام عليكم لدي استفسار لدي سائق خاص على كفالتي فهل لو قع حادث مروري عليه يشمله التامين ارجو الافاده #المرور_السعودي
1212034036350226432,neutral,@BudgetSaudi السلام.عليكم هل يمكن استلام سيارة من المدينة و تسليمها في مطار جدة . اذا في رسوم كم او سمحتم و شكرا
1145722457741058048,neutral,مكة اول محل بفتح بعد الرياض بس عطوني وقت https://t.co/bahhpU4NlZ
1151105646072406016,neutral,#خادم_الحرمين_الشريفين يغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام .
1206784463801372672,neutral,@SaudiMCI انا املك موقع الكتروني .. ماهي الاعلانات المخالفه .. على سبيل المثال الاسلحه والتسويق و و و ارجو التوضيح وشكرا
1145701225427546112,neutral,@SaudiMOH موقع تقديم لطبيب متدرب مو راضي يشتغل معايا معلق الموقع
1145701355962716160,neutral,السلام عليكم .. #أسواق_التميمي مسوين عرض وهمي توست وجبنة #المراعي ب1395 ريال مع العلم ان التوست ب٤ ريال والجره ب١٢ @SaudiMCI
1145664286624243713,neutral,@SaudiMCI السلام عليكم لوسمحت ابغى استفسر عن سعر الغرف التجارية اقل تكلفة ؟
1146659512620912640,neutral,صباح الفل عالجميع حبيت اقولكم يوم الجمعه مسافرة المدينه استودعتكم الله الذي لايضيع وداعه ..... راح توحشوني يااهل جدة #جدة_الأن #مواسم_جدة
1145702865127821312,neutral,عمري٢٣ طولي ١٦٤ وزني ٥٧ ادرس مختبرات تخصص صحي من الطايف عتيبيه
1145701790995890176,neutral,💐إن شاء الله للجنة يابديوي انت ومن يسمع ومن قال آمين 🌹 آمين آمين آمين https://t.co/Lwk6uHSonF
1145700729040097281,neutral,عليك ياحبيب بحماية المستهلك حتى تأخذ حقك من مماطلة هذه الشركة https://t.co/7pmAcepD3m
1145946844490584064,neutral,@SaudiMCI السلام عليكم عندي استفسار تم الوقوف على المنشأة واتخاذ الإجراء النظامي...
1145699159741292549,neutral,بعد قليل بث مباشر للدكتور محمد ناجي الأصم عبر صفحة تجمع المهنيين عن مليونية 30 يونيو #مليونيه30يونيو #StandWithSudan
1151161871661195264,neutral,#نيوم يمدينا نروح ? والا ممنوع فاضي ودي اخذ جولة مكوكية
1151159441376632832,neutral,تزخر #نيوم بإرث تاريخي يؤكد عمق موقعها وأهميتها منذ التاريخ ويعزز من مكانتها كونها تشكل مدينة المستقبل 🇸🇦 #Vision2030
1151170040718381057,neutral, استحوذ صندوق الاستثمارات العامة على 40% من مشروع جسارة المشترك بين شركة أرامكو ومجموعة جاكوبس الهندسية ...
1183125080408231938,neutral,#المؤهلات_الزائده_ياصحه وانا مالي عنك بالدنيا غنى #المؤهلات_الزائده_ياصحه @tfrabiah @aalaiban8
1151156743180890112,neutral,حينما تصل إلى مرحلة ان تبني مدن جديدة فأنت على درجة متقدمة من سلم الحضارة والنهضة #نيوم
1197408268940914690,neutral,وبدو صوره بالبكيني مع برمه وياليت فيديو تتكلمي فيه عن السلام العالمي https://t.co/0GABmxTHiv
1145681959265415169,neutral,الالف لو يفكرون شوي بيحلون اللغز و بطلع انه جاي بس ماش #SuperJuniorInKSA https://t.co/zJYTYfuyY6
1145709548633829376,neutral,@eMoroor السلام عليكم تم تسديد المخالفه وعند طلب خدمه في ابشر يتوضح بان لم يتم التسديد وبعد المناقشه يتطلب مني تحديث من جهتكم
1151169338961006597,neutral,#نيوم #مساء_الخير وكأن الورد قبل لقاك غصن فيزهر حين تلمسه يديك🌻🌻
1145669570725842946,neutral,قذف بنات المسلمين وَقّال عنهم ما قال وامام القاصي والداني ولآن يكرمونه اَي جنان وخبال وصلنا اليه 😁😁 https://t.co/XTf8NQNQ4Z
1187778344517095425,neutral,@Absher السلام عليكم  لدي مخالفة وحاب أعترض عليها  ولم يقبل الموقع !!
1145600364496007168,neutral,@Mobily إيش الدول اللي يغطيها التجوال؟ هل يغطي جورجيا؟
1145955582282805249,neutral,ماهو سر التوقيت ؟ يريدون حرف البوصله وتدنيس النفوس https://t.co/hpXw4YozHV
1146658612288327680,neutral,#في_اي_مدينه_مولود في جدة وكان يومها حر ورطوبة وكنت معصب 😎
1151158857705635840,neutral,#نيوم ان شاء الله السنة الجاية نصيف فيها✌️
1151109814052884480,neutral,عاجل.. . #خادم_الحرمين يغادر إلى #خليج_نيوم لقضاء بعض الوقت للراحة والاستجمام. . #خادم_الحرمين #نيوم
1147797579079540738,neutral,@eMoroor تحية طيبة ماهي المستندات المطلوبة لاعادة اصدار لوحات المركبةبعد السذاذ؟ و هل هذه الخدمة متوفرة بمرور الثقبة الخبر ؟
1146666268273106946,neutral,مصمم/ـة #موسم_الطائف مبدع/ـة🌷 بسيط جميل دال بعيد عن ألوان الرؤية 👏🏻
1145614727797719040,neutral,احس لو كملت حساب اسال جده وقرأت بعض الاستفسارات الغريبه بالغي توتير واروح احضر حفلات مزمار في مكة مع ذا الجو
1145697475543601152,neutral,رجاوي- مشكلني - دنياك دنياي - سر الاعجاب - غالي الناس
1151178932907106305,neutral,#نيوم طيب الملك سلمان ماهاب ابونا وراء ماخذنا معه 😎
1145937108101718016,neutral,@eMoroor السلام عليكم انا اعمل في شركة وجاتني مخالفه قبل شهر او اكثر تقريبا باسبوعين كيف اعترض عليها
1183114453623169025,neutral,@eMoroor بدل فاقد رخصة قيادة عن طريق أبشر؟؟
1151150720369995782,neutral,#نيوم الغدا بكره ياصل لحدّك يابو فهد .قل تم وصدقني ماتكلف مع انك تستاهل الطيب لو تبغى عصيده تبشر
1151157005622620160,neutral,حينما تصل إلى مرحلة ان تبني مدن جديدة فأنت على درجة متقدمة من سلم الحضارة والنهضة #نيوم
1145708443325669376,neutral,@Absherالسلام عليكم تم تجديد رخصة سير مركبة  لايوجد تاريخ انتهاء) هل يلزم طباعة او لا؟
1151166928922320897,neutral,ع بالي سياحه خارجيه طلعت نيوم في السعوديه ؟؟🙇🏻‍♀️ اسمها لحاله سياحي ماشاءالله #نيوم
1151153038280859648,neutral,من قدك ياتبوك اليوم #الملك_سلمان يتنفس هواك #نيوم
1151151177985339392,neutral,الحين نيوم وش فيها؟؟.. اتوقع ماصلحو شي عشان الواحد يزورها #نيوم
1145946744183840768,neutral,اللهم إنك عفو كريم تحب العفو فاعف عنها وارفع ما أصابها من بلاء وكرب
1178857873100754945,neutral,@ZainKSA وش باقات الإنترنت عندكم يمكن تغروني وأحول شريحتي من سوا لكم؟؟؟
1145705048187580416,neutral,الي يبغا تذكرة حفل عبادي الجوهر فئة c1 بنفس سعرها يكلمني #عبادي_الجوهر #موسم_جدة
1145703908196720643,neutral,#عيال_الرياض اذا كنت تريد الزواج من فتاة تملك الجمال والاخلاق .. احذر من بنات جدة اني لك ناصح أمين
1183126436808404992,neutral,@EpassportGovSa ممكن نقدم زيارة على سوريا لابن اخي
1145704410846289922,neutral,@Citizen_care الرجاء الرد ع الخاص لو سمحت
1146660221621874688,neutral,بالسعودية : من الرياض إلى جدة بالسيارة 10 ساعات وبالطيارة ساعة وثلث تقريباً بالكويت : من الفحيحيل إلى الرميثية 30 دقيقة فقط
1145700666960224257,neutral,@Citizen_care لو سمحتو تواصلو معي عبر الخاص
1151146149027430401,neutral,#نيوم #علمتني_الحياة كن إنساناً قبل أن تكون متديناً فلا معنى للتدين دون إنسانية.
1151172782786584576,neutral,#نيوم سيدي #خادم_الحرمين_الشريفين يغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام .
1145720070544547844,neutral,@Absher السلام عليكم ابي افتح ابشر لوحده كبيره في السن هل يلزم البصمه لها ؟
1146663394721841154,neutral,@ssnn911 واذا موجودة حملات من مكة تقبل الحاج من خارج مكة ابغى الافضل وسعرها مناسب
1169671073866145793,neutral,المشاكل الدفاعية بالكرة السعودية (منتخبات وأندية) مشكلة أزلية وقاتلة طوال تاريخ منتخبنا وأنديتنا . #السعوديه_مالي #روقيات
1146663150873448455,neutral,بث مباشر من منطقة وسط البلد في عمان
1183145081311846400,neutral,على انقاض سوريا وليبيا والعراق تحاول جامعة الدول العربية اعادة احياء القومية العربية ولكن بعد خراب مالطا
1148293587303636992,neutral,الأمير خالد الفيصل من الرجال الحكام الأكثر دهاءً وفكراً على مر التاريخ (( ومنطقة مكة المكرمة تستحق الرجال
1146659022168371200,neutral,@eMoroor هل يحق لرجل الامن مخالفة قائد المركبة بأكثر من مخالفة في نفس اللحظه ؟؟
1145739448300298244,neutral,@eMoroor سلام عليكم الوالد عنده سياره ويبغا يسويلي تفويض قياده لكن انا عندي مخالفات هل لو اسددها يقدر يسويلي التفويض
1145735366432964608,neutral,بث مباشر لمقابلة المغرب 🆚 جنوب إفريقيا لكأس أمم إفريقيا 2019
1151144776533729281,neutral,#نيوم اللهم يارب اجعلني مقيم الصلاة ومن ذريتي اللهم تقبل دعاء
1145664050761752578,neutral,@SASOGOV الحرف و في بطاقة المواصفات الجديدة ايش معناه؟؟ رحت محل مكيفات لقيت كل البطاقات مكتوب عليها حرف و
1145647022973870081,neutral,أكرم عزيز بالعمر ما ستذلّى يسوق عمره للمشاريف سوق💚 #خالد_الفيصل
1151143014561132545,neutral,#خادم_الحرمين يغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام. • #السعودية #الملك_سلمان
1145741483821207552,neutral,الله يعنك مافيه غيرهم. موزيع خدمت الاياف البصرية على الثلاث شركات 😎😎😎 https://t.co/VP6hGrFK8m
1146660080231899137,neutral,درجات الحرارة المتوقعة لليوم الكبرى 35 و الصغرى 28 في مدينة جدة
1190005332015235076,neutral,وش فيه نادي برشلونة نادي جاهز و الاستثمار فيه مضمون العوائد 🚶🚶 https://t.co/OmfrhT7TBQ
1182991744310349824,neutral,لماذا لم تناقش جامعة الدول العربية العدوان الايراني على أرامكو السعودية والعدوان الاثيوبي على حصة مصر من مياه النيل؟!
1148188852114350081,neutral,خمس شركات ناشئة من كاوست تفوز في التصفيات السعودية لكأس العالم لريادة الأعمال
1205896413839794177,neutral,@noon اخي الكريم طلبت طلبية برقم NSABC0000826890 واريد إلغائها لأن يوجد طلب لا اريده ثم أريد تجديد الشراء اذا امكن
1145693228924121089,neutral,@AljawazatKSA السلام عليكم عند استخراج تصريح دخول مكة تظهر الحالة (تعيين) ما هو الإجراء حاليا وشكرا
1151166879236538374,neutral,فرصة على طبق من ذهب لأبناء #حقل #ضباء #نيوم https://t.co/uuIYNNDJgl
1151134628431843329,neutral,طول عمري اروح البحر ماشافت ذا القرش وع فكره بنت المنطقه انا #نيوم
1167957281230770176,neutral,السعودية خط أحمر اقول لابو جاسم وجابر الحرمى محمد بن سليمان تاريخ ميلادة وافق بداية السنة الهجرية ماذا تقولون هل عندكم انتقاد
1169331019960508416,neutral,قريباً / اول انقلاب في تاريخ كرة القدم السعودية 😍
1145717121286135809,neutral,@SaudiMCI لو طلبت من الانستا طاوله تفصيل ولا سوو نفسها بالضبط يمدي ابلغ ولا
1151157082374230016,neutral,#نيوم فلاتر سناب شات باسعار مناسبه تبدا ب 35 ريال ونستقبل الطلبات المستعجله❤️
1168159083981131778,neutral,اي حرب ستدخل بها اسرائيل مع ايران او سوريا او لبنان السعودية ستكون الممول الوحيد للإسرائيليين سجل يا تاريخ لن ننسى
1145938415235534848,neutral,الترجمه: تكفون ارجعو ادوني اتنشن انا منكم وفيكم https://t.co/AXBe6M9Qw7
1145740586982526976,neutral,@BodyMastersKSA السلام عليكم اشتراك السنة كم بعد الخصم ب افرع جدة
1145741322483052546,neutral,@xksa1234 السلام عليكم ورحمة الله وبركاته محتاج متبرع كلي فصيله دم o+ من جدة مستشفي الملك فيصل التخصصي ملف رقم #٥٢٦٨٥٢١ وشكرا
1166948709768282112,neutral,أقترح تاريخ ١ من شهر اغسطس يوم المرأه السعودية  رأيكم ؟
1151174131687272450,neutral,#نيوم ياجماعة اذا قال واحد انا في شرم وش يقصد !
1151174729098829824,neutral,#نيوم و #تبوك #وأهل_تبوك ترحب بـ #الملك_سلمان #ملك_الحزم_والعزم في أرض المستقبل.
1168589023134310400,neutral,سيبقى تاريخ 1 أيلول عند الصهاينة مثل 9 رمضان عند السعودية 😅😅#النتنياهو_الكذاب #رعب_الشمال #انضبوا
1146667572236103680,neutral,@eMoroor السلام كيف يحضر المتسبب في الحادث المرور الطايف لهم يومين يتصلون عليه مايرد؟؟؟
1146669531043176448,neutral,@EpassportGovSa السلام عليكم لو سمحت انا جتني رساله من الجوازات تم اصدار الجواز بعد ثلاث ايام عمل والرساله جتني الاثنين؟ ياليت تجاوبون
1145738174708277248,neutral,@SaudiMCI وش رايكم في رفع اسعار المنتجات ب مكاسب 100٪ هل هذا يجوز؟
1146665619183546368,neutral,#جدة مستشفى النور التخصصي ينظم فاعلية اليوم العالمي لمكافحة المخدرات.
1146667583833354240,neutral,إذا توني شفت فلم وجلست أهايط على عامل الإستراحة
1145679441470918656,neutral,اخواني .. أحد يعرف أرقام هواتف مكتب الإفتاء في مكة ؟
1146655485145296896,neutral,@ssnn911 الابرار ام قافلة الملبي الضيافة ومعي والدتي كبيرة بالسن من جدة
1145944857531359232,neutral,@EpassportGovSa جددت جواز ابني واسمي بالانجليزي في جواز الابن غير مطابق لجوازي حيث هناك اختلاف في حرفين هل هناك مشكلة؟؟
1151125390859132928,neutral,حافز وخدمات الالكترونية بجميع المواقع (تسجيل  تقديم أشتراك بالتحديث بحافز وحل المهام) تفضلي خاص #نيوم
1145691272725880832,neutral,@malyosr من مكة كم سعر الشخص واي برنامج متوفر عندكم
1145688921646477313,neutral,مشاهدة مباراة الجزائر ضد تنزانيا بث مباشر يدعم الانترنت البطيئ
1145938945894756354,neutral,#فرجت_مع_أبشر زوجي عسكري تكفون عليه ايقاف خدمات وامر قبض سددوا اي مبلغ بما تجود عليه نفسكم تكفون المبلغ ٧٧٥٠ريال 1917969912
1145686166877954049,neutral,kora live بث مباشر مباريات اليوم المغرب ضد جنوب افريقيا
1145695970027540480,neutral,اهل جدة لازم تجيبون لي تذكرة ولا بزعل عليكم ✊🏼
1151147650823217158,neutral,#نيوم كليه الامنيه التعين في هذا المنطقه ..! 💚🇸🇦
1202759142634610688,neutral,#اكتتاب_ارامكو ابغا اكتتب دوبها تصير عندي قروش .
1167337417281589248,neutral,#ليه_المصري_مبقاش_ابن_نكته #السعودية #الكويت للبيع حساب تويتر تاريخ انشاء ٢٠١٦ به٨٥٠٠ متابع حساب مميز للتواصل خاص للصاملين فقط
1145740003370262529,neutral,ندفع لتحسين بيئة مدن في وسائل النقل ... ولدينا إزدحام وإختناقات مرورية بالمدن الرئسية
1151125111564468224,neutral,اللهم احفظ ملكنا وولي عهده في حلهم وترحالهم #نيوم
1145641055339106304,neutral,@smsacare ابي ارسل عطر الى تونس مسموح من مكة الى تونس
1146654589695008769,neutral,@SaudiCustoms السلام عليكم كم كرز معسل مسموح به عند العودة من الخارج
1167337576975491072,neutral,#صباح_الخير #السعودية للبيع حساب تويتر مميزز تاريخ انشاء ٢٠١٦ به٨٥٠٠ متابع حساب سعرو مميز للتواصل خاص للصاملين فقط
1167365069845532672,neutral,@MennaShoaeb السلام عليكم دكتورة لو سمحتي مافيه خبر مين حيدرس مادة تاريخ المملكة العربية السعودية 1 ؟
1145948479006629889,neutral,مستفزين الحين افضل التذاكر تروح عالعرب بسبب الكورييات والصينيات
1145736331701751820,neutral,#من_الخاص انقبلت بجامعة طيبة ويتطلب تأكيد القبول الى ليلة الخميس اذا اكدت القبول يلغي قبولي بجامعة الطائف ؟
1151284785811271680,neutral,كم سعر تذكرة. طرابزون. اللي راح يفيدني #نيوم
1151145988700213248,neutral,#نيوم #علمتني_الحياة أن تكون حسن المظهر لن تنساك العيون ولكن كن حسن الخاتمة لن ينساك الله
1151256998287204353,neutral,استودع الله أمري كُله  دقّه وجُله فيه الرجاء وعليه التُكلان اللهم إني أسألك تياسير تعقُبها تباشير يارب بشرني بما يَسرّ خاطري 💛. #نيوم
1146654086609211392,neutral,@Absher جميع المراكز والمستشفيات اللي بالموقع لفحص النظر مكتوب امامها غير مخول ! ومواقعها خطأ ! وش الحل :)
1151256531737829376,neutral,ابحث عن زوج عقيم اوو لايرغب باطفال #نيوم
1151128883590135808,neutral,#نيوم اصمم دعوات الكترونيه لجميع المناسبات ب ٤٠ ريال فقط واصمم فلاتر سناب بسعر مميز للتواصل خاص 🙏🏻ادعموني برتويت
1146656497117683712,neutral,الحارثي الي من الطايف عمرها 25 خاص ضروري
1147495209904812035,neutral,وانا صغيره حلمت اني ادرس فـ كاوست ومن الحلم عرفت اسمها وعرفتها.
1146657617105891328,neutral,نرجو عدم التذمر من الطايف مصيف الخير والحب وأهل الخير عام 1425 اخر زيارة للطائف #الطايف
1151155967826026496,neutral,عاجل 🔴 #خادم_الحرمين_الشريفين يصل إلى #نيوم قادما من #جدة. #الإخبارية
1145628002136612864,neutral,اتمنى من راعين السطحات التعاون ويوقفون هناك عشان يشيلون السيارات على طول :) https://t.co/Ve5f22oYTz
1145717349347184641,neutral,جدة مره ماتصلح في الصيف يعني خلص أشغالك ودرب الطائف تدله ❤️
1145697807384371210,neutral,@eMoroor كيف يمكن التقديم لاصدار رخصة قياده للنساء ؟
1145693420402413568,neutral,@eMoroor طيب وين احصلها هيئة فصل المخالفات بالدمام
1145702099705090050,neutral,مطلوب بوفية للايجار يفضل ان تكون في جدة او الجنوب للتواصل 0507363962
1145698669674602496,neutral,كل واحد يعلمنا: اين ولدت؟: مسقط اين كبرت؟: مسقط واين انت الان!: بين مسقط و جلاسجو😔♥️ https://t.co/IoM0OqnrEY
1145962445225246721,neutral,توقعته استغفال من الشركة ولكن فوجئت أن التجارة تجيزه وتراه نظاميًا ويحفظ حق العميل 😀 https://t.co/lVoaU9F7OK
1145962488892203008,neutral,خلاص انتهينامن منهم الان جديدوابعدلن يرفعوالحظراذالم يتم ظرب الرياض وجدةودبي https://t.co/x6oIYDjNXk
1145728767261839360,neutral,@KAIAirport السلام عليكم رحلة جدة المدينة SV1777 على الخطوط السعودية من اي صالة الاقلاع ؟
1145729340711325696,neutral,@Absher الوالد مصاب بالسكري ولا يستطيع مطابقة البصمه في البنوك وشركات الاتصالات ماهو الحل؟
1151287036227346433,neutral,#نيوم #اين_مكافاه_كليه_مجتمع_تبوك اتمنى يوصل الهاشتاق ترند
1151368079399673857,neutral,@f6mmah السلام عليكم ورحمه الله وبركاته يعطيكي العافيه ياعسل ممكن تفتحي الخاص عندي استفسارات حول جامعه كاوست من بعد إذن حضرتك
1163043699015782400,neutral,هناك ناس لو نعاملهم بالمثل لخرجوا من حياتنا منذ زمن ولكن نقطة الاختلاف هي اخلاقنا . #فوز_الاتحاد #التجارة_الالكترونية #العجوة #تمور
1151311281456128001,neutral,#مع_فتح_المحلات_وقت_الصلاه #احمد_الشقيري #نيوم #خميس_مشيط_الان من يهددك بلرحيل اهمس في اذنه هل تعرف الطريق ام اخبرك به
1145641985656721408,neutral,الحمدالله على كل حال الاختبار مِثل أجواء جدة .
1145658417954078721,neutral,#حي_الباطن_لايوجد_الياف @STCcare @Mobily ☹️😉ممكن توفرون لنا ألياف
1151167564569088001,neutral,#نيوم كيف طريقة موصى به لك ف التنبيهات
1145710828261453825,neutral,@ZainKSA للمرة الثالثة يتم شحن الرصيد و يتم خصم الرصيد دون استخدامه نهائيا. اريد حل المشكلة حالا و استرجاع المبالغ المخصمة. @CITC_SA
1145715838906974208,neutral,@SaudiMCI الي راتبة 45000ممنوع من فتح سجل تجاري والي راتبة 3000 يدفع 800مواصلات ايضا ممنوع من فتح سجل
1151164177093988352,neutral,رافق شخصاً يؤمن بك .. شخصاً رأى كل عيوبك وأخطائك ولا زال يثق بك  شخصاً يغيظك قائلاً لا أحبك  وعندما تذهب يقول : استودعتك الله #نيوم
1151155970996936705,neutral,#نيوم طيب اعجلوا علينا .. احنا في عصر السرعة لاني افكر نبدا في نيوم الجنوب ونيوم الشرق.
1151105934577557504,neutral,عاجل | #خادم_الحرمين_الشريفين يغادر إلى #نيوم لقضاء بعض الوقت للراحة والاستجمام .
1151107687087824897,neutral,عاجل.. . خادم الحرمين يغادر إلى نيوم لقضاء بعض الوقت للراحة والاستجمام. #خادم_الحرمين #نيوم #تبوك
1183107708624556041,neutral,شارع جامعة الدول اكثر نفعاً من الجامعة العربية عل الاقل كنا بنشقط منه زمان 🙄
1151181793900539904,neutral,حسيت بشد عضلي في الفكين وانا اقراء شروط التوظيف #نيوم
1145691497821589505,neutral,حفل مهرجان MTV راح يكون بمدينة الملك عبدالله الرياضية في مسرح جديد لاول مرة تم تجهيزه للحفل هذا فقط🔥🔥 #موسم_جدة
1151278025704640512,neutral,#نيوم #سؤال هل تثق بمن تعرفت عليهم بمواقع التواصل الاجتماعي ؟
1173553924395155457,neutral,#السعودية 7 ناقلات نفط تنتظر تحميل النفط في رأس تنورة لم يتم تصدير اي نفط من السعودية منذ تاريخ 14 سبتمبر/ايلول
1151104750949163009,neutral,عاجل.. . خادم الحرمين يغادر إلى نيوم لقضاء بعض الوقت للراحة والاستجمام. . #خادم_الحرمين #نيوم #تبوك
1145642768699576320,neutral,@JED_SEASON لو سمحتم ابغى اغنية موسم جدة بحثت عنها ولم اجدها الاغنية كاملة
1146656727804366848,neutral,@SaudiMOH لو فيه علاج غير متوفر بالمستشفى الحكومي و احد افراد عائلتي محتاجه ابلغ مين
1146656734074802176,neutral,#فعاليات_جدة ماهي لفئة معينة من الاعمار وتناسب الكل مسرحيات والعاب وسينما #موسم_جدة
1151286502351147008,neutral,#نيوم لا تتوقع إن الناس سيقبلون عليك وأخلاقك عسرة فقد قيل لمن هو خير مني ومنك: (ولوكنت فظا غليظ القلب لانفضوا من حولك)
1145744273943465986,neutral,@AbsherBusiness سلام عليكم ارجو الافاده عن رقم البلاغ ١٢٧٠٣١٨٦
1151163688948252672,neutral,#نيوم يمدي اروح اتمشى فيها يعني جاهزه للسياح؟؟ #نيوم
1145706041138667525,neutral,كل واحد يعلمنا: اين ولدت؟: البيرة اين كبرت؟: البيرة واين انت الان!: البيرة / فلسطين 😂❤❤
1145707565923414016,neutral,بث مباشر مباريات اليوم يلا شوت كورة أون لاين كورة ستار koora live
1183118857873043456,neutral,ونسف ملعب المباراة الشهيرة السعودية والكويت ٣-٠ / تصفيات ٢٠٠٦ 😁
1151148874742079488,neutral,#نيوم حفظ الله خادم الحرمين الشريفين في حله و ترحاله.🇸🇦
